q_id_2021,q_text_2021,q_type_2021,q_id_2020,q_text_2020,q_type_2020,jaccardDist
4.6a-2-20,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-ippu > product use",Question-Column-Row,4.6a-4-20,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-ippu > product use",Question-Column-Row,0
4.6a-2-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-total ippu",Question-Column-Row,4.6a-4-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-total ippu",Question-Column-Row,0
4.6a-2-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-total ippu",Question-Column-Row,4.6a-2-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-total ippu",Question-Column-Row,0
4.6a-2-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > institutional buildings & facilities",Question-Column-Row,4.6a-2-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > institutional buildings & facilities",Question-Column-Row,0
4.6a-2-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > institutional buildings & facilities",Question-Column-Row,4.6a-4-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > institutional buildings & facilities",Question-Column-Row,0
4.6a-4-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,4.6a-2-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,0
4.6a-4-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,4.6a-4-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,0
4.6a-5-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-waste > biological treatment",Question-Column-Row,4.6a-5-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-waste > biological treatment",Question-Column-Row,0
4.6a-5-24,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-afolu > other afolu",Question-Column-Row,4.6a-5-24,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-afolu > other afolu",Question-Column-Row,0
4.6a-5-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,4.6a-5-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,0
4.6a-5-6,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-stationary energy > fugitive emissions",Question-Column-Row,4.6a-5-6,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-stationary energy > fugitive emissions",Question-Column-Row,0
4.6a-6-2,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-stationary energy > commercial buildings & facilities",Question-Column-Row,4.6a-6-2,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-stationary energy > commercial buildings & facilities",Question-Column-Row,0
4.6a-6-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-stationary energy > institutional buildings & facilities",Question-Column-Row,4.6a-6-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-stationary energy > institutional buildings & facilities",Question-Column-Row,0
4.6a-7-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total transport",Question-Column-Row,4.6a-7-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > rail",Question-Column-Row,0
4.6a-7-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total transport",Question-Column-Row,4.6a-7-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total transport",Question-Column-Row,0
4.6a-7-2,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-stationary energy > commercial buildings & facilities",Question-Column-Row,4.6a-7-2,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-stationary energy > commercial buildings & facilities",Question-Column-Row,0
4.6a-7-24,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-afolu > other afolu",Question-Column-Row,4.6a-7-24,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-afolu > other afolu",Question-Column-Row,0
4.6b-1-4,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-stationary energy: energy generation supplied to the grid – scope 1 (i.4.4),Question-Column-Row,4.6b-1-4,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-stationary energy: energy generation supplied to the grid – scope 1 (i.4.4),Question-Column-Row,0
4.6b-2-13,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 1 (territorial) emissions",Question-Column-Row,4.6b-2-13,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 1 (territorial) emissions",Question-Column-Row,0
4.6b-2-9,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-waste: waste generated within the city boundary – scope 3 (iii.x.2)",Question-Column-Row,4.6b-2-9,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-waste: waste generated within the city boundary – scope 3 (iii.x.2)",Question-Column-Row,0
4.6e-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-us community protocol sources",Question-Column,4.6e-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-us community protocol sources",Question-Column,0
4.6f-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-sector",Question-Column,4.6f-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-sector",Question-Column,0
4.8-3-1,"please indicate if your city-wide emissions have increased, decreased, or stayed the same since your last emissions inventory, and describe why.-please explain and quantify changes in emissions-please explain",Question-Column-Row,4.8-3-1,"please indicate if your city-wide emissions have increased, decreased, or stayed the same since your last emissions inventory, and describe why.-please explain and quantify changes in emissions-please explain",Question-Column-Row,0
5.0-0,do you have a ghg emissions reduction target(s) in place at the city-wide level?-none,Question-Column,5.0-0,do you have a ghg emissions reduction target(s) in place at the city-wide level?-none,Question-Column,0
5.0a-5,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year",Question-Column,5.0a-4,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year",Question-Column,0
5.0a-7,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year emissions (metric tonnes co2e)",Question-Column,5.0a-6,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year emissions (metric tonnes co2e)",Question-Column,0
5.0d-11,"please provide details of your total city-wide baseline scenario target(s), including projected business as usual emissions.-percentage of target achieved so far",Question-Column,5.0d-10,"please provide details of your total city-wide baseline scenario target(s), including projected business as usual emissions.-percentage of target achieved",Question-Column,0.03448275862068961
5.3a-2,please provide details on the use of transferable emissions.-emissions saved (metric tonnes co2e),Question-Column,5.3a-2,please provide details on the use of transferable emissions.-emissions saved (metric tonnes co2e),Question-Column,0
6.2a-3,please provide some key examples of how your city collaborates with business and/or industries in the table below.-description of collaboration,Question-Column,6.2a-3,please provide some key examples of how your city collaborates with business in the table below.-description of collaboration,Question-Column,0.140625
6.9-1-1,"has your city taken steps to decarbonize the investments held by the city retirement funds and/or municipal investments, e.g. by making a commitment to divest from fossil fuels and/or increase sustainable investments?-response-municipal investments, e.g. by divesting from fossil fuels",Question-Column-Row,6.9-1-1,"has your city taken steps to decarbonize the investments held by the city retirement funds and/or municipal investments, e.g. by making a commitment to divest from fossil fuels and/or increase sustainable investments?-response-municipal investments, e.g. by divesting from fossil fuels",Question-Column-Row,0
7.5-1,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-source,Question-Column,7.5-1,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-source,Question-Column,0
7.5-5,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-emissions (tonnes co2e),Question-Column,7.5-5,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-emissions (tonnes co2e),Question-Column,0
7.7a-3,please complete the table reporting your local government scope 3 emissions.-comment,Question-Column,7.7a-3,please complete the table reporting your local government scope 3 emissions.-comment,Question-Column,0
7.8-1-1,"please indicate if your local government operations emissions have increased, decreased, or stayed the same since your last emissions inventory, and please describe why.-change in emissions-please explain",Question-Column-Row,7.8-1-1,"please indicate if your local government operations emissions have increased, decreased, or stayed the same since your last emissions inventory, and please describe why.-change in emissions-please explain",Question-Column-Row,0
8.0a-11,please provide details of your renewable energy target(s) and how the city plans to meet those targets.-comment,Question-Column,8.0a-1,please provide details of your renewable energy or electricity target(s) and how the city plans to meet those targets.-scale,Question-Column,0.1785714285714286
8.0a-2,please provide details of your renewable energy target(s) and how the city plans to meet those targets.-energy sector,Question-Column,8.0a-2,please provide details of your renewable energy or electricity target(s) and how the city plans to meet those targets.-type,Question-Column,0.17543859649122806
8.0a-2,please provide details of your renewable energy target(s) and how the city plans to meet those targets.-energy sector,Question-Column,8.0a-7,please provide details of your renewable energy or electricity target(s) and how the city plans to meet those targets.-target year,Question-Column,0.17543859649122806
8.0a-8,please provide details of your renewable energy target(s) and how the city plans to meet those targets.-total renewable energy covered by target in target year (based on target type specified in column 3),Question-Column,8.0a-5,please provide details of your renewable energy or electricity target(s) and how the city plans to meet those targets.-total renewable energy / electricity covered by target in base year (in unit specified in column 3:  energy/electricity types covered by target),Question-Column,0.10256410256410253
8.1a-4-1,please indicate the source mix of thermal energy (heating and cooling) consumed in your city.-bioenergy (biomass and biofuel)-thermal energy consumption,Question-Column-Row,8.1-6-1,please indicate the source mix of electricity consumed in your city.-biomass-electricity source,Question-Column-Row,0.4411764705882353
8.2-3-3,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-year data applies to-hydro power",Question-Column-Row,8.4-1-4,how much (in mw capacity) renewable energy is installed within the city boundary in the following categories?-mw capacity-hydro power,Question-Column-Row,0.4545454545454546
8.3a-7,please provide details on your city’s energy efficiency targets.-percentage of energy efficiency improvement in target year compared to base year levels,Question-Column,8.5a-7,please provide details on your city’s energy efficiency targets.-percentage of energy efficiency improvement in target year compared to base year levels,Question-Column,0
1.3-2,"please list the key development challenges, barriers and opportunities within the gcc program.-please describe the selected development, challenge, barrier or opportunity",Question-Column,1.3-2,"please list the key development challenges, barriers and opportunities within the gcc program.-please describe the selected development, challenge, barrier or opportunity",Question-Column,0
10.11-4-3,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-average concentration for third most recent year available (ug/m3)-pm10 (1 year (annual) mean),Question-Column-Row,10.14-4-3,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-average concentration for third most recent year available (ug/m3)-pm10 (1 year (annual) mean),Question-Column-Row,0
10.11-5-3,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-number of monitoring stations-pm10 (1 year (annual) mean),Question-Column-Row,10.14-5-3,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-number of monitoring stations-pm10 (1 year (annual) mean),Question-Column-Row,0
10.11-5-5,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-number of monitoring stations-no2 (1 year (annual) mean),Question-Column-Row,10.14-5-5,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-number of monitoring stations-no2 (1 year (annual) mean),Question-Column-Row,0
10.11-7-6,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-where can the data be accessed?-o3 (daily maximum 8 hour mean),Question-Column-Row,10.14-7-6,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-where can the data be accessed?-o3 (daily maximum 8 hour mean),Question-Column-Row,0
10.11-8-3,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-who owns the data?-pm10 (1 year (annual) mean),Question-Column-Row,10.14-8-3,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-who owns the data?-pm10 (1 year (annual) mean),Question-Column-Row,0
10.11-9-7,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-publicly available?-so2 (maximum 24-hour average),Question-Column-Row,10.14-9-7,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-publicly available?-so2 (maximum 24-hour average),Question-Column-Row,0
10.2-2-2,what is the mode share of each transport mode in your city for freight transport?-comment-light goods vehicles (lgv),Question-Column-Row,10.2-1-2,what is the mode share of each transport mode in your city for freight transport?-mode share-light goods vehicles (lgv),Question-Column-Row,0.1785714285714286
10.2-2-5,what is the mode share of each transport mode in your city for freight transport?-comment-rail,Question-Column-Row,10.2-1-5,what is the mode share of each transport mode in your city for freight transport?-mode share-rail,Question-Column-Row,0.2325581395348837
10.3-4-5,please provide the total fleet size and number of vehicle types for the following modes of transport.-number of freight vehicles-hydrogen,Question-Column-Row,10.4-4-5,please provide the total fleet size and number of vehicle types for the following modes of transport.-number of freight vehicles-hydrogen,Question-Column-Row,0
10.4-1-3,provide information on ghg emissions from the transport sector.-ghg emissions (tonne co2e)-passenger transport: public transport (lrt/mrt/railway),Question-Column-Row,10.5-1-3,provide information on ghg emissions from the transport sector.-ghg emissions (co2e)-passenger transport: public transport (lrt/mrt/railway),Question-Column-Row,0.045454545454545414
10.4-2-5,provide information on ghg emissions from the transport sector.-inventory year (numerical year)-passenger transport: taxi/tnc,Question-Column-Row,10.5-2-5,provide information on ghg emissions from the transport sector.-inventory year (numerical year)-passenger transport: taxi/tnc,Question-Column-Row,0
10.4-2-6,provide information on ghg emissions from the transport sector.-inventory year (numerical year)-freight transport,Question-Column-Row,10.5-2-6,provide information on ghg emissions from the transport sector.-inventory year (numerical year)-freight transport,Question-Column-Row,0
10.7-3-3,how many public access ev charging points do you have in your city and/or metropolitan area for the following types.-comment-slow 3kw or below,Question-Column-Row,10.9-3-3,how many public access ev charging points do you have in your city and/or metropolitan area for the following types.-comment-slow 3kw or below,Question-Column-Row,0
11.1-2-1,"report the total population living within 500m of a mass transit station, with mass transit defined as any bus rapid transit (brt), light rail, other rail-based transit modes or frequent bus services (average of five times an hour from 7 a.m. to 9 p.m. on a weekday).-comment-total population living within 500m of a mass transit station",Question-Column-Row,11.1-2-1,"report the total population living within 500m of a mass transit station, with mass transit defined as any bus rapid transit (brt), light rail, other rail-based transit modes or frequent bus services (average of five times an hour from 7 a.m. to 9 p.m. on a weekday).-comment-total population living within 500m of a mass transit station",Question-Column-Row,0
12.0a-1-6,report the tonnes per food group that are served and/or sold through the above mentioned programs.-tonnes served and/or sold-total protein sources,Question-Column-Row,12.0a-1-6,"report the tonnes per food group that are served and/or sold through programs managed by your city (this includes schools, canteens, hospitals etc.).-tonnes served and/or sold-protein sources",Question-Column-Row,0.4204545454545454
12.0a-2-1,report the tonnes per food group that are served and/or sold through the above mentioned programs.-comment-vegetables,Question-Column-Row,12.0a-2-1,"report the tonnes per food group that are served and/or sold through programs managed by your city (this includes schools, canteens, hospitals etc.).-comment-vegetables",Question-Column-Row,0.375
12.0a-2-11,report the tonnes per food group that are served and/or sold through the above mentioned programs.-comment-added fats,Question-Column-Row,12.0a-2-7,"report the tonnes per food group that are served and/or sold through programs managed by your city (this includes schools, canteens, hospitals etc.).-comment-added fats",Question-Column-Row,0.38636363636363635
12.0a-2-9,report the tonnes per food group that are served and/or sold through the above mentioned programs.-comment-fish protein sources,Question-Column-Row,12.0a-2-6,"report the tonnes per food group that are served and/or sold through programs managed by your city (this includes schools, canteens, hospitals etc.).-comment-protein sources",Question-Column-Row,0.4042553191489362
12.4-2-3,"how does your city increase access to sustainable foods?-please provide details and/or links to more information about the actions your city is taking to increase access to sustainable foods-do you use regulatory mechanisms that limit advertising of higher carbon foods (meat, dairy, ultra-processed)?",Question-Column-Row,12.4-2-3,"how does your city increase access to sustainable foods?-please provide details and/or links to more information about the actions your city is taking to increase access to sustainable foods-do you use regulatory mechanisms that limit advertising of higher carbon foods (meat, dairy, ultra-processed)?",Question-Column-Row,0
12.4-2-5,how does your city increase access to sustainable foods?-please provide details and/or links to more information about the actions your city is taking to increase access to sustainable foods-do you incentivise fresh fruit/vegetables vendor locations?,Question-Column-Row,12.4-2-4,how does your city increase access to sustainable foods?-please provide details and/or links to more information about the actions your city is taking to increase access to sustainable foods-do you incentivise fresh fruit/vegetables vendor locations?,Question-Column-Row,0
13.4-1-9,what is the amount of solid waste being treated (tonnes/year) through the methods listed.-tonnes/year-other,Question-Column-Row,13.4-1-9,what is the amount of solid waste being treated (tonnes/year) through the methods listed.-tonnes/year-other,Question-Column-Row,0
13.6-2-4,"does your city have any of the following initiatives, policies and/or regulations.-please provide more details and/or a link to more information about any of the proposed initiatives/policies/regulations-target(s) on reducing food waste to disposal (landfill and incineration)",Question-Column-Row,13.6-2-4,"does your city have any of the following initiatives, policies and/or regulations.-please provide more details and/or a link to more information about any of the proposed initiatives/policies/regulations-target(s) on reducing food waste to disposal (landfill and incineration)",Question-Column-Row,0
14.2-0,are you aware of any substantive current or future risks to your city’s water security?-none,Question-Column,14.2-0,are you aware of any substantive current or future risks to your city’s water security?-none,Question-Column,0
2.0b-8,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-areas/sectors covered by the risk and vulnerability assessment",Question-Column,2.0b-8,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-areas/sectors covered by the risk and vulnerability assessment",Question-Column,0
2.1-3,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-current probability of hazard",Question-Column,2.1-3,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-current probability of hazard",Question-Column,0
2.1-6,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-most relevant assets / services affected overall",Question-Column,2.1-6,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-most relevant assets / services affected overall",Question-Column,0
3.0-11,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-total cost of the project (currency)",Question-Column,3.0-11,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-total cost of the project (currency)",Question-Column,0
3.0-8,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-action description and implementation progress",Question-Column,3.0-8,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-action description and implementation progress",Question-Column,0
3.2a-12,"please provide more information on your plan that addresses climate change adaptation and/or resilience and attach the document. please provide details on the boundary of your plan, and where this differs from your city’s boundary, please provide an explanation.-primary author of plan",Question-Column,3.2a-12,"please provide more information on your plan that addresses climate change adaptation and attach the document. please provide details on the boundary of your plan, and where this differs from your city’s boundary, please provide an explanation.-primary author of plan",Question-Column,0.021739130434782594
