q_id_2021,q_text_2021,q_type_2021,q_id_2022,q_text_2022,q_type_2021,jaccardDist
4.6a-7-6,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-stationary energy > fugitive emissions",Question-Column-Row,2.1d-7-7,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total stationary energy",Question-Column-Row,0.37662337662337664
4.6b-1-4,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-stationary energy: energy generation supplied to the grid – scope 1 (i.4.4),Question-Column-Row,2.1c-1-2,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-emissions (metric tonnes co2e)-scope 1 emissions from generation of grid-supplied energy,Question-Column-Row,0.28358208955223885
4.6b-2-13,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 1 (territorial) emissions",Question-Column-Row,2.1c-2-3,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-total scope 2 emissions",Question-Column-Row,0.40287769784172667
4.6b-2-13,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 1 (territorial) emissions",Question-Column-Row,2.1c-2-4,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-total scope 3 emissions",Question-Column-Row,0.40287769784172667
4.6b-2-13,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 1 (territorial) emissions",Question-Column-Row,2.1c-2-16,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-total basic emissions",Question-Column-Row,0.40287769784172667
4.6b-2-13,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 1 (territorial) emissions",Question-Column-Row,2.1c-2-17,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-total basic+ emissions",Question-Column-Row,0.40287769784172667
4.6b-2-9,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-waste: waste generated within the city boundary – scope 3 (iii.x.2)",Question-Column-Row,2.1c-2-12,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-waste: waste generated within the city boundary – scope 3",Question-Column-Row,0.32432432432432434
4.6f-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-sector",Question-Column,2.1d-3-3,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-stationary energy > institutional buildings & facilities^",Question-Column-Row,0.4057971014492754
5.0a-10,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-target year absolute emissions (metric tonnes co2e) [auto-calculated]",Question-Column,5.1a-10,provide details of your emissions reduction target(s).-covered emissions in base year (metric tonnes co2e)^,Question-Column,0.44791666666666663
5.0a-7,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year emissions (metric tonnes co2e)",Question-Column,5.1a-10,provide details of your emissions reduction target(s).-covered emissions in base year (metric tonnes co2e)^,Question-Column,0.4111111111111111
5.3a-2,please provide details on the use of transferable emissions.-emissions saved (metric tonnes co2e),Question-Column,5.1a-10,provide details of your emissions reduction target(s).-covered emissions in base year (metric tonnes co2e)^,Question-Column,0.4657534246575342
6.5-5,"list any mitigation, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select 'no relevant projects' under 'project area'.-financing model identified",Question-Column,7.4-5,describe any planned climate-related projects within your jurisdiction for which you hope to attract financing.-identified financing model,Question-Column,0.49090909090909096
8.0a-4,please provide details of your renewable energy target(s) and how the city plans to meet those targets.-base year,Question-Column,5.1a-9,provide details of your emissions reduction target(s).-base year^,Question-Column,0.49122807017543857
8.2-1-2,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-installed capacity (mw)-solar thermal",Question-Column-Row,3.2-1-2,"for each type of renewable energy within the jurisdiction boundary, report the installed capacity (mw) and annual generation (mwh).-installed capacity (mw)-solar thermal",Question-Column-Row,0.19047619047619047
8.2-1-5,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-installed capacity (mw)-bioenergy (biomass and biofuels)",Question-Column-Row,3.2-1-5,"for each type of renewable energy within the jurisdiction boundary, report the installed capacity (mw) and annual generation (mwh).-installed capacity (mw)-bioenergy (biomass and biofuels)",Question-Column-Row,0.16279069767441856
8.2-3-3,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-year data applies to-hydro power",Question-Column-Row,3.2-3-3,"for each type of renewable energy within the jurisdiction boundary, report the installed capacity (mw) and annual generation (mwh).-year data applies to-hydropower",Question-Column-Row,0.18478260869565222
10.3-2-1,please provide the total fleet size and number of vehicle types for the following modes of transport.-number of buses-total fleet size,Question-Column-Row,3.6-2-2,"report the total emissions, fleet size and number of vehicle types for the following modes of transport.-buses-total fleet size per mode",Question-Column-Row,0.2564102564102564
10.3-7-2,"please provide the total fleet size and number of vehicle types for the following modes of transport.-customer-drive carshares (e.g. car2go, drivenow) fleet size-electric",Question-Column-Row,3.6-6-5,"report the total emissions, fleet size and number of vehicle types for the following modes of transport.-comment-plug in hybrid electric vehicle fleet size per mode",Question-Column-Row,0.383177570093458
10.3-7-4,"please provide the total fleet size and number of vehicle types for the following modes of transport.-customer-drive carshares (e.g. car2go, drivenow) fleet size-plug in hybrid",Question-Column-Row,3.6-6-5,"report the total emissions, fleet size and number of vehicle types for the following modes of transport.-comment-plug in hybrid electric vehicle fleet size per mode",Question-Column-Row,0.3457943925233645
10.3-7-5,"please provide the total fleet size and number of vehicle types for the following modes of transport.-customer-drive carshares (e.g. car2go, drivenow) fleet size-hydrogen",Question-Column-Row,3.6-1-6,"report the total emissions, fleet size and number of vehicle types for the following modes of transport.-private vehicles-hydrogen fleet size per mode",Question-Column-Row,0.36274509803921573
10.3-8-1,please provide the total fleet size and number of vehicle types for the following modes of transport.-comment-total fleet size,Question-Column-Row,3.6-6-2,"report the total emissions, fleet size and number of vehicle types for the following modes of transport.-comment-total fleet size per mode",Question-Column-Row,0.20779220779220775
2.0b-2,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-web link",Question-Column,1.1a-7,provide details on your climate risk and vulnerability assessment.-please explain,Question-Column,0.4651162790697675
2.0b-8,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-areas/sectors covered by the risk and vulnerability assessment",Question-Column,1.1a-1,provide details on your climate risk and vulnerability assessment.-assessment attachment and/or direct link^,Question-Column,0.4555555555555556
2.0b-9,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-please explain",Question-Column,1.1a-7,provide details on your climate risk and vulnerability assessment.-please explain,Question-Column,0.4320987654320988
2.3a-2,please report on how climate change impacts health outcomes and health services in your city.-health-related risk and vulnerability assessment undertaken,Question-Column,3.8-5,report on how climate change impacts health outcomes and health services in your jurisdiction.-identify which vulnerable populations are affected by the selected health issue(s),Question-Column,0.40816326530612246
2.3a-4,please report on how climate change impacts health outcomes and health services in your city.-identify the climate-related health issues faced by your city,Question-Column,3.8-3,report on how climate change impacts health outcomes and health services in your jurisdiction.-identify the health issues driven by the selected climate hazard(s),Question-Column,0.3666666666666667
3.3-4,please describe the main goals of your city’s adaptation efforts and the metrics / kpis for each goal.-description of metric / indicator used to track goal,Question-Column,4.1a-6,report your jurisdiction’s main adaptation goals.-description of metric / indicator used to track goal^,Question-Column,0.41891891891891897
4.0-0,does your city have a city-wide emissions inventory to report?-none,Question-Column,2.1-0,does your jurisdiction have a community-wide emissions inventory to report?-none,Question-Column,0.31999999999999995
4.6a-1-18,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-total waste",Question-Column-Row,2.1d-2-4,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > industrial buildings & facilities^",Question-Column-Row,0.4177215189873418
4.6a-1-23,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-afolu > land use",Question-Column-Row,2.1d-6-23,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-afolu > land use",Question-Column-Row,0.4201183431952663
4.6a-1-24,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-afolu > other afolu",Question-Column-Row,2.1d-6-23,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-afolu > land use",Question-Column-Row,0.42603550295857984
4.6a-1-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-transportation > rail",Question-Column-Row,2.1d-2-4,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > industrial buildings & facilities^",Question-Column-Row,0.42138364779874216
4.6a-2-10,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-transportation > waterborne navigation",Question-Column-Row,2.1d-4-10,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-transportation > waterborne navigation^",Question-Column-Row,0.3708609271523179
4.6a-2-17,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-waste > wastewater",Question-Column-Row,2.1d-2-4,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > industrial buildings & facilities^",Question-Column-Row,0.3921568627450981
4.6a-2-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,2.1d-4-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,0.3354838709677419
4.6a-3-1,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-stationary energy > residential buildings",Question-Column-Row,2.1d-3-1,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-stationary energy > residential buildings^",Question-Column-Row,0.32530120481927716
4.6a-3-16,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-waste > incineration and open burning",Question-Column-Row,2.1d-3-16,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-waste > incineration and open burning^",Question-Column-Row,0.33742331288343563
4.6a-3-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,2.1d-3-26,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-generation of grid-supplied energy > electricity-only generation^",Question-Column-Row,0.36809815950920244
4.6a-3-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,2.1d-3-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,0.36809815950920244
4.6a-4-14,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > solid waste disposal",Question-Column-Row,2.1d-4-14,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-waste > solid waste disposal^",Question-Column-Row,0.3819444444444444
4.6a-4-2,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > commercial buildings & facilities",Question-Column-Row,2.1d-4-2,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-stationary energy > commercial buildings & facilities^",Question-Column-Row,0.31999999999999995
4.6a-4-5,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > agriculture",Question-Column-Row,2.1d-4-5,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-stationary energy > agriculture^",Question-Column-Row,0.3178807947019867
4.6a-4-7,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-total stationary energy",Question-Column-Row,2.1d-4-7,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-total stationary energy",Question-Column-Row,0.3448275862068966
4.6a-5-11,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-transportation > aviation",Question-Column-Row,2.1d-6-11,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-transportation > aviation^",Question-Column-Row,0.34730538922155685
4.6a-5-11,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-transportation > aviation",Question-Column-Row,2.1d-6-13,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-total transport",Question-Column-Row,0.34730538922155685
4.6a-5-26,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-generation of grid-supplied energy > electricity-only generation",Question-Column-Row,2.1d-6-26,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-generation of grid-supplied energy > electricity-only generation^",Question-Column-Row,0.32571428571428573
4.6a-6-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-total transport",Question-Column-Row,2.1c-2-13,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-waste: waste generated outside the city boundary – scope 1",Question-Column-Row,0.4157303370786517
4.6a-6-17,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-waste > wastewater",Question-Column-Row,2.1c-2-13,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-waste: waste generated outside the city boundary – scope 1",Question-Column-Row,0.4
4.6a-6-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-total ippu",Question-Column-Row,2.1c-2-13,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-waste: waste generated outside the city boundary – scope 1",Question-Column-Row,0.4157303370786517
4.6a-6-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,2.1d-4-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no indirect emissions to report, please select a notation key to explain why^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,0.38690476190476186
4.6a-7-14,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-waste > solid waste disposal",Question-Column-Row,2.1d-7-14,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-waste > solid waste disposal^",Question-Column-Row,0.3870967741935484
4.6a-7-16,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-waste > incineration and open burning",Question-Column-Row,2.1d-7-16,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-waste > incineration and open burning^",Question-Column-Row,0.38064516129032255
4.6a-7-19,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-ippu > industrial process",Question-Column-Row,2.1d-7-19,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-ippu > industrial process",Question-Column-Row,0.37341772151898733
4.6a-7-23,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-afolu > land use",Question-Column-Row,2.1d-7-23,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-afolu > land use",Question-Column-Row,0.3856209150326797
4.6a-7-28,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-generation of grid-supplied energy > heat/cold generation",Question-Column-Row,2.1d-7-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,0.36809815950920244
4.6a-7-29,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-generation of grid-supplied energy > local renewable generation",Question-Column-Row,2.1d-7-29,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > local renewable generation",Question-Column-Row,0.34782608695652173
4.6a-7-30,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total generation of grid-supplied energy",Question-Column-Row,2.1d-7-26,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > electricity-only generation^",Question-Column-Row,0.36250000000000004
4.6b-1-14,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 2 emissions,Question-Column-Row,2.1c-1-3,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-emissions (metric tonnes co2e)-total scope 2 emissions,Question-Column-Row,0.2991452991452992
4.6b-2-11,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-industrial processes and product use – scope 1 (iv)",Question-Column-Row,2.1c-2-14,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-if you have no emissions to report, please select a notation key to explain why-industrial processes and product use – scope 1",Question-Column-Row,0.3402777777777778
4.6e-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-sector",Question-Column,2.1e-1,provide a breakdown of your community-wide emissions by sector.-sector,Question-Column,0.4666666666666667
4.6e-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-sector",Question-Column,2.1e-5,provide a breakdown of your community-wide emissions by sector.-comment,Question-Column,0.4666666666666667
4.6f-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-scope",Question-Column,2.1d-3-3,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-stationary energy > institutional buildings & facilities^",Question-Column-Row,0.41428571428571426
5.0b-8,please provide details of your total fixed level target(s).-projected population in target year,Question-Column,5.1a-17,provide details of your emissions reduction target(s).-projected population in target year,Question-Column,0.42105263157894735
5.0c-8,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-base year emissions per intensity unit (metric tonnes co2e per denominator)",Question-Column,5.1a-11,provide details of your emissions reduction target(s).-emissions intensity figure in base year (metric tonnes co2e per capita or gdp)^,Question-Column,0.3931623931623932
