q_id,q_text,q_type,Response Answer,q_text_cln
2.1d-6-30,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-total generation of grid-supplied energy",Question-Column-Row,772,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whytot generat of gridsuppli energi
2.1d-6-31,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-total emissions (excluding generation of grid-supplied energy)",Question-Column-Row,629,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whytot emiss exclud generat of gridsuppli energi
2.1d-6-4,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-stationary energy > industrial buildings & facilities^",Question-Column-Row,776,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whystationari energi industri build facil
2.1d-6-5,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-stationary energy > agriculture^",Question-Column-Row,819,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whystationari energi agricultur
2.1d-6-6,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-stationary energy > fugitive emissions^",Question-Column-Row,855,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whystationari energi fugit emiss
2.1d-6-7,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-total stationary energy",Question-Column-Row,710,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whytot stationari energi
2.1d-6-8,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-transportation > on-road^",Question-Column-Row,803,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whytransport onroad
2.1d-6-9,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no emissions to report that are occurring outside the jurisdiction boundary as a result of in-jurisdiction activities, please select a notation key to explain why-transportation > rail^",Question-Column-Row,798,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have emiss to report that are occur outsid the jurisdict boundari as result of injurisdict activ pleas select notat key to explain whytransport rail
2.1d-7-1,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-stationary energy > residential buildings^",Question-Column-Row,651,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsstationari energi residenti build
2.1d-7-10,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-transportation > waterborne navigation^",Question-Column-Row,698,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstransport waterborn navig
2.1d-7-11,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-transportation > aviation^",Question-Column-Row,701,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstransport aviat
2.1d-7-12,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-transportation > off-road^",Question-Column-Row,705,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstransport offroad
2.1d-7-13,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total transport",Question-Column-Row,623,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot transport
2.1d-7-14,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-waste > solid waste disposal^",Question-Column-Row,681,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentswast solid wast dispos
2.1d-7-15,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-waste > biological treatment^",Question-Column-Row,671,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentswast biolog treatment
2.1d-7-16,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-waste > incineration and open burning^",Question-Column-Row,675,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentswast inciner and open burn
2.1d-7-17,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-waste > wastewater^",Question-Column-Row,669,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentswast wastewat
2.1d-7-18,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total waste",Question-Column-Row,609,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot wast
2.1d-7-19,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-ippu > industrial process",Question-Column-Row,658,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsippu industri process
2.1d-7-2,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-stationary energy > commercial buildings & facilities^",Question-Column-Row,666,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsstationari energi commerci build facil
2.1d-7-20,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-ippu > product use",Question-Column-Row,656,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsippu product use
2.1d-7-21,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total ippu",Question-Column-Row,627,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot ippu
2.1d-7-22,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-afolu > livestock",Question-Column-Row,658,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsafolu livestock
2.1d-7-23,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-afolu > land use",Question-Column-Row,655,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsafolu land use
2.1d-7-24,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-afolu > other afolu",Question-Column-Row,640,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsafolu other afolu
2.1d-7-25,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total afolu",Question-Column-Row,629,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot afolu
2.1d-7-26,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > electricity-only generation^",Question-Column-Row,657,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsgener of gridsuppli energi electricityon generat
2.1d-7-27,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > chp generation^",Question-Column-Row,651,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsgener of gridsuppli energi chp generat
2.1d-7-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,654,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsgener of gridsuppli energi heatcold generat
2.1d-7-29,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-generation of grid-supplied energy > local renewable generation",Question-Column-Row,663,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsgener of gridsuppli energi local renew generat
2.1d-7-3,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-stationary energy > institutional buildings & facilities^",Question-Column-Row,784,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsstationari energi institut build facil
2.1d-7-30,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total generation of grid-supplied energy",Question-Column-Row,611,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot generat of gridsuppli energi
2.1d-7-31,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total emissions (excluding generation of grid-supplied energy)",Question-Column-Row,581,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot emiss exclud generat of gridsuppli energi
2.1d-7-4,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-stationary energy > industrial buildings & facilities^",Question-Column-Row,675,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsstationari energi industri build facil
2.1d-7-5,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-stationary energy > agriculture^",Question-Column-Row,712,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsstationari energi agricultur
2.1d-7-6,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-stationary energy > fugitive emissions^",Question-Column-Row,679,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentsstationari energi fugit emiss
2.1d-7-7,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-total stationary energy",Question-Column-Row,621,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstot stationari energi
2.1d-7-8,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-transportation > on-road^",Question-Column-Row,721,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstransport onroad
2.1d-7-9,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments^-transportation > rail^",Question-Column-Row,700,provid breakdown of your communitywid emiss in the format of the common report frameworkpleas explain ani exclud sourc identifi ani emiss cover under an et and provid ani other commentstransport rail
2.1e-1,provide a breakdown of your community-wide emissions by sector.-sector,Question-Column,1513,provid breakdown of your communitywid emiss by sectorsector
2.1e-2,provide a breakdown of your community-wide emissions by sector.-sub-sector,Question-Column,1539,provid breakdown of your communitywid emiss by sectorsubsector
2.1e-3,provide a breakdown of your community-wide emissions by sector.-scope,Question-Column,1533,provid breakdown of your communitywid emiss by sectorscop
2.1e-4,provide a breakdown of your community-wide emissions by sector.-emissions (metric tonnes co2e),Question-Column,1554,provid breakdown of your communitywid emiss by sectoremiss metric tonn co2e
2.1e-5,provide a breakdown of your community-wide emissions by sector.-comment,Question-Column,1337,provid breakdown of your communitywid emiss by sectorcom
2.2-1-1,does your jurisdiction have a consumption-based emissions inventory to measure emissions from consumption of goods and services?-consumption-based emissions inventory-response,Question-Column-Row,959,doe your jurisdict have consumptionbas emiss inventori to measur emiss from consumpt of good and servicesconsumptionbas emiss inventoryrespons
2.2-2-1,"does your jurisdiction have a consumption-based emissions inventory to measure emissions from consumption of goods and services?-provide an overview and attach your consumption-based inventory, along with any supporting methods/calculations-response",Question-Column-Row,866,doe your jurisdict have consumptionbas emiss inventori to measur emiss from consumpt of good and servicesprovid an overview and attach your consumptionbas inventori along with ani support methodscalculationsrespons
2.3-0,do you have an emissions inventory for your government operations to report?-none,Question-Column,968,do you have an emiss inventori for your govern oper to reportnon
2.3a-1-1,attach your government operations emissions inventory and report the following information regarding this inventory.-government operations emissions inventory attachment and/or link-emissions methodology,Question-Column-Row,929,attach your govern oper emiss inventori and report the follow inform regard this inventorygovern oper emiss inventori attach andor linkemiss methodolog
2.3a-2-1,attach your government operations emissions inventory and report the following information regarding this inventory.-reporting year-emissions methodology,Question-Column-Row,972,attach your govern oper emiss inventori and report the follow inform regard this inventoryreport yearemiss methodolog
2.1d-2-20,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-ippu > product use",Question-Column-Row,811,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whyippu product use
2.1d-2-21,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-total ippu",Question-Column-Row,736,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytot ippu
2.1d-2-22,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-afolu > livestock",Question-Column-Row,727,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whyafolu livestock
2.1d-2-23,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-afolu > land use",Question-Column-Row,758,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whyafolu land use
2.1d-2-24,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-afolu > other afolu",Question-Column-Row,778,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whyafolu other afolu
2.1d-2-25,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-total afolu",Question-Column-Row,688,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytot afolu
2.1d-2-26,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-generation of grid-supplied energy > electricity-only generation^",Question-Column-Row,810,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whygener of gridsuppli energi electricityon generat
2.1d-2-27,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-generation of grid-supplied energy > chp generation^",Question-Column-Row,840,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whygener of gridsuppli energi chp generat
2.1d-2-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,870,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whygener of gridsuppli energi heatcold generat
2.1d-2-29,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-generation of grid-supplied energy > local renewable generation",Question-Column-Row,840,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whygener of gridsuppli energi local renew generat
2.1d-2-3,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > institutional buildings & facilities^",Question-Column-Row,788,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whystationari energi institut build facil
2.1d-2-30,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-total generation of grid-supplied energy",Question-Column-Row,732,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytot generat of gridsuppli energi
2.1d-2-31,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-total emissions (excluding generation of grid-supplied energy)",Question-Column-Row,544,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytot emiss exclud generat of gridsuppli energi
2.1d-2-4,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > industrial buildings & facilities^",Question-Column-Row,605,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whystationari energi industri build facil
2.1d-2-5,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > agriculture^",Question-Column-Row,745,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whystationari energi agricultur
2.1d-2-6,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-stationary energy > fugitive emissions^",Question-Column-Row,720,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whystationari energi fugit emiss
2.1d-2-7,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-total stationary energy",Question-Column-Row,516,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytot stationari energi
2.1d-2-8,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-transportation > on-road^",Question-Column-Row,516,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytransport onroad
2.1d-2-9,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-if you have no direct emissions to report, please select a notation key to explain why^-transportation > rail^",Question-Column-Row,726,provid breakdown of your communitywid emiss in the format of the common report frameworkif you have direct emiss to report pleas select notat key to explain whytransport rail
2.1d-3-1,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-stationary energy > residential buildings^",Question-Column-Row,867,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2estationari energi residenti build
2.1d-3-10,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-transportation > waterborne navigation^",Question-Column-Row,591,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etransport waterborn navig
2.1d-3-11,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-transportation > aviation^",Question-Column-Row,588,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etransport aviat
2.1d-3-12,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-transportation > off-road^",Question-Column-Row,583,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etransport offroad
2.1d-3-13,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-total transport",Question-Column-Row,715,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etot transport
2.1d-3-14,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-waste > solid waste disposal^",Question-Column-Row,575,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2ewast solid wast dispos
2.1d-3-15,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-waste > biological treatment^",Question-Column-Row,561,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2ewast biolog treatment
2.1d-3-16,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-waste > incineration and open burning^",Question-Column-Row,565,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2ewast inciner and open burn
2.1d-3-17,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-waste > wastewater^",Question-Column-Row,574,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2ewast wastewat
2.1d-3-18,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-total waste",Question-Column-Row,582,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etot wast
2.1d-3-19,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-ippu > industrial process",Question-Column-Row,560,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2eippu industri process
2.1d-3-2,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-stationary energy > commercial buildings & facilities^",Question-Column-Row,854,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2estationari energi commerci build facil
2.1d-3-20,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-ippu > product use",Question-Column-Row,554,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2eippu product use
2.1d-3-21,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-total ippu",Question-Column-Row,559,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etot ippu
2.1d-3-22,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-afolu > livestock",Question-Column-Row,556,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2eafolu livestock
2.1d-3-23,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-afolu > land use",Question-Column-Row,554,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2eafolu land use
2.1d-3-24,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-afolu > other afolu",Question-Column-Row,552,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2eafolu other afolu
2.1d-3-25,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-total afolu",Question-Column-Row,558,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2etot afolu
2.1d-3-26,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-generation of grid-supplied energy > electricity-only generation^",Question-Column-Row,560,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2egener of gridsuppli energi electricityon generat
2.1d-3-27,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-generation of grid-supplied energy > chp generation^",Question-Column-Row,551,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2egener of gridsuppli energi chp generat
2.1d-3-28,"provide a breakdown of your community-wide emissions in the format of the common reporting framework.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)^-generation of grid-supplied energy > heat/cold generation^",Question-Column-Row,545,provid breakdown of your communitywid emiss in the format of the common report frameworkindirect emiss from the use of gridsuppli electr heat steam andor cool metric tonn co2egener of gridsuppli energi heatcold generat
